Trial ID,Test Method,Item ID,Item Format,Item Name,Item Description Refined,Item Description Refined (Trial),Material Class I,Material Class II,Material Class III,Start Weight,% Residuals (Mass),% Residuals (Area)
CASP006-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.041,0.099
CASP006-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.041,0.099
CASP006-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.043,0.104
CASP006-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.043,0.104
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.0,0.0
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.038,0.024
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.069,0.056
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.063,0.063
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.029,0.04
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.0,0.0
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.0,0.0
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.078,0.069
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.039,0.051
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.022,0.029
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.074,0.063
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.0,0.0
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.07,0.065
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.058,0.065
EASP002-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.004,0.004
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.052,
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.134,
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.148,
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.048,
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.075,
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.04,
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.043,
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.059,
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.166,
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.124,
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.051,
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.108,
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.103,
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.106,
EASP003-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.121,
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.017,
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.04,
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.049,
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.046,
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.014,
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.042,
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.072,
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.018,
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.035,
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.041,
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.0,
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.036,
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.029,
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.023,
WR004-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.021,
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.0,0.0
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.0,0.0
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.0,0.0
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.065,0.097
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.056,0.069
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.0,0.0
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.0,0.0
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.0,0.0
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.046,0.047
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.037,0.037
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.0,0.0
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.0,0.0
WR005-01,Mesh Bag,K2,Positive Control - Food Scraps,Navel Orange Peel Control,Navel orange peel,,Positive Control,Positive Control - Food Scraps,Positive Control - Food Scraps,73.12333333,0.0,0.0
ASP001-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
ASP001-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
ASP001-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
ASP001-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
ASP001-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP004-02,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP004-02,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP004-02,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP004-02,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP005-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP005-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP005-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP005-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP005-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP005-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP005-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP005-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP006-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP006-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP006-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP006-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP006-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP006-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP006-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP006-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP006-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
CASP006-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
EASP001-01,Bulk Dose,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
EASP002-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
EASP002-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
EASP002-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
EASP002-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
EASP002-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
EASP003-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
EASP003-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
EASP003-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
EASP003-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
EASP003-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
IV002-01,Bulk Dose,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
WR004-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,
WR004-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,
WR004-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,
WR004-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,
WR004-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,
WR005-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
WR005-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
WR005-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
WR005-01,Mesh Bag,J,Cold Cup,PLA Cold Cup 12oz,PLA Cold Cup 12oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,10.39,0.0,0.0
ASP001-01,Mesh Bag,S,Cold Cup,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,2.22,0.0,0.0
ASP001-01,Mesh Bag,S,Cold Cup,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,2.22,0.0,0.0
ASP001-01,Mesh Bag,S,Cold Cup,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,2.22,0.0,0.0
ASP001-01,Mesh Bag,S,Cold Cup,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,2.22,0.0,0.0
ASP001-01,Mesh Bag,S,Cold Cup,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,2.22,0.028,0.019
CASP004-02,Mesh Bag,S,Cold Cup,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,2.22,0.0,0.0
CASP004-02,Mesh Bag,S,Cold Cup,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,2.22,0.0,0.0
CASP004-02,Mesh Bag,S,Cold Cup,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,2.22,0.0,0.0
CASP004-02,Mesh Bag,S,Cold Cup,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,2.22,0.0,0.0
CASP004-02,Mesh Bag,S,Cold Cup,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,2.22,0.0,0.0
CASP005-01,Mesh Bag,S,Cold Cup,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,2.22,0.0,0.0
CASP005-01,Mesh Bag,S,Cold Cup,PLA Cold Cup Lid 8oz,PLA Cold Cup Lid 8oz,,Biopolymer,Rigid Biopolymer (< 0.75mm),PLA,2.22,0.0,0.0
